ID,Is_Lead
HUCCRX4T,0.74010885
XH47SCFJ,0.07383222
CX6Q7ARQ,0.0224592
34NPCPHY,0.15929912
HYCVKZP6,0.038959403
G3AJPTSG,0.0724949
QJZLBTKN,0.01904823
FRHD3LJ4,0.021233594
BTPTDKPE,0.030597216
M2QG8Y4Y,0.01759143
R9QMZIHN,0.06876626
FZJ6WLWB,0.24886854
5BAOBNXN,0.92190367
KIGSE4TE,0.50887257
VVZ5UMSK,0.048536833
5XUADJJC,0.0825924
CKRDMBXF,0.036636535
WZM5NBVA,0.0267474
JZZKHZUP,0.42914882
KGWVH3YO,1.0
7SEAFMT9,0.2664384
ZBBTP5MC,0.99829084
HYRSXS2N,0.06807334
FJE89DY3,0.38023037
L8RYYFTE,0.17601764
E5XMK7CN,0.4405862
MRITQ5OF,0.023916153
EAD2TGR6,0.15029486
CVKOQHTN,0.08346806
2M7Q8FEY,0.121901914
6LTBRHAL,0.969453
9OTUPAUR,0.92350584
VV5QRXOP,0.8592522
5UXX9JZX,0.9229438
FTGCTCGT,0.31876293
98IN5UAA,0.029550241
FXRAWPV9,0.44656104
L7BHPETX,0.024802508
PYUV546J,0.9999906
2QTB7QJT,1.0
YKCASLC9,0.22714925
7E6WRUKF,0.39993444
5A8WC66G,0.14929591
EU7CTOSB,0.15567528
BU8RSKBX,0.14797184
WMK3MTNK,0.19371644
EUE5UCNL,0.07154996
JCG6BYKK,0.05274491
82GVAFVE,0.064434566
XXGPTZ2Y,0.4862447
Q3SEYYNV,0.058129914
MYGYAFQ4,0.071398236
9TVMTEMH,0.028090412
KWHY9PUY,0.695876
RTICQZNR,0.5041649
WIHVHAEX,0.09184913
CNCS8HQO,0.07340433
LORGRU7R,0.3386809
AZA4KMAQ,0.12025249
OHZXRCQX,0.0503338
LLZWEJNW,0.6594196
ZNHFZHJC,0.06585236
NE8TCBGO,0.19962822
CAC4TMFP,0.070041604
P6MXAKSL,0.03159092
D2ECHIOY,0.024731198
JULXT2LL,0.024964083
RWFKRROW,0.43997988
7AWGWTZB,0.13914274
QMAPCAVX,0.02540672
6MYAB2SM,1.0
9TNCXFPF,1.0
JIQGHGWY,0.89995235
AYAHNHJS,0.042181775
RJXMKB3Z,1.0
KLLEPQD5,0.00022274934
ABDMNW7R,0.10310959
TMHYYS22,1.0
3AEEN4L3,0.9999999
VPCZDUEC,0.26568845
7HAREKTA,0.13027675
4XFWF2UD,0.99953425
BRFRRPQK,0.8339166
X5VTSJDV,1.0
MRRP5DHG,0.053454995
N4TYVXUC,0.21014078
ACRRFBG5,0.13062231
H5PVL8ZE,1.0
7FUHOPPH,0.07084004
92K9WCHY,0.05736435
KUOZ3STK,0.060046077
EZJKNXFH,0.06697514
WEXBCHTM,0.20123939
BJC6MLDH,0.014418469
JPHDVGXH,0.08796974
FH3VZXKJ,0.021678606
WNJIMGFU,0.081390105
2ASZPDHW,0.44018513
JDQV63KI,0.26190892
77HNK5A3,0.987294
NBJRTWDY,1.0
MEPJFVRH,0.014605908
XCYCXOMV,0.05256884
J5CGK5MH,0.033106327
3I5LB3M6,0.23302926
B8VRUK5G,0.07528744
NDQBZFSZ,0.048032038
GUTRXA6F,1.0
XJ6XB8TZ,0.9436122
ZJ6SSBVU,0.6116528
9GJEAEMI,0.4891108
GDRAGNTI,0.01949094
M7HDPFG7,0.290173
KFCFKOTS,0.17864577
JL4NK8MS,0.09086252
ZS7HCQG7,0.19259252
5EQE3BBD,0.09972767
EMTSCG4R,0.11506965
4SHB4FUW,0.031867072
AGREQWTH,0.30458295
I6F5TYVK,0.1431075
G33N8ZMF,0.9433299
AMIHTBBS,0.46036884
NQDAN6UB,0.6638895
WUXKMH3H,0.020272156
CWAPTUB4,0.043909434
HBKXONCQ,0.06924092
SO66H6YY,1.0
LOEQZTVT,0.08431356
T879FJ24,0.874057
98VAXDS7,0.9998388
VOYXGMVW,0.9832824
EPP43U2F,0.013836789
AK4QLT7S,1.0
JZK6EW4T,1.0
2CVTZCY7,0.040708784
82HZ2KYR,0.038131632
BERLOD6H,0.05246708
S8PAD8AH,0.024075154
PJZKYCU7,0.008255303
7ETRDECR,0.9701956
KMGZDFDC,0.07190554
MPG4JXGL,0.074055076
POOFHCW6,0.43274367
MNAVQXZV,0.8606062
GLVVD7H8,0.1296501
MXGZROXN,0.1515271
X3NOWJOF,1.0
E5PV5BJ3,0.035495587
DHIDCUVX,1.0
YEUZ3C99,0.013960238
A3CRKCPH,0.9349185
TYA6CT8V,0.9405544
BUF53LQM,1.0
24CSUEOY,0.3532894
EWKCKCRR,0.01827733
US4HEV2Y,0.009717342
JZUDHBA5,0.88827735
BESRJETA,0.25874376
DVDGREF5,0.5069587
JPKPXNS4,0.09621764
HCQQ93S3,0.9999944
ERFKJQJZ,1.0
Y9JYW4YB,0.13143766
CE4ENUPC,1.0
KOTGUKRC,0.97211117
5DK4ZFWG,0.20834297
KTKYMVWT,0.12480135
RADRZX4Q,1.0
Y9GQRFFS,0.037952945
GWVWBGSP,0.5114939
LBVJPTGB,1.0
6MWSMU4Y,1.0
FMEUDPJK,0.73875624
KANCSNKT,0.97492754
BR8UESFG,0.14871468
XMAD5FDX,0.16287306
CWRZMNFB,0.20293655
BH8SZMJA,0.53634495
M9UE35BW,0.025225362
VH4ZHMOY,0.8802885
JMEM5BUL,0.07628159
LEM8ZPN2,0.9996575
YAFWD6SJ,0.79373926
EXRK77K2,0.9291992
2QZGWZ4K,0.49355587
8WH8VNRJ,0.36424804
W6WJDCR6,0.9660524
JTOZSQEK,0.05778881
JASZNXBD,0.02393348
KDZ8PNY9,0.82468027
G5XDBBHI,0.076886095
QP9NYJMZ,0.25292566
V4EVVS8K,0.5093289
2LNFZ6UM,0.9936289
YE3N2ZR8,0.8860308
7ENW8FV7,0.9999999
9JY3ZODF,0.81844854
WOV7E3BA,0.9729897
RYL9VXGR,0.03721012
UDC68MNL,1.0
N9YNJQBL,0.041309297
FJUPQYGV,0.29919672
CUW7MF3U,0.99999523
NVGYV2QZ,0.071854
DUQJWUTL,0.01695548
KK38Z6CS,0.07765421
JWGXOBBA,0.8602703
DGEPRNSC,0.88833445
IEGAQY2D,0.0069653117
LSWM2QOD,0.06080197
J95AWJIW,0.14565584
HT2FJLCQ,0.925123
8Q47FNBY,0.678953
HEZDH6JS,0.068009265
W8ASNQBC,0.8242337
HOZQSMSZ,1.0
N8YN2HA5,0.04024589
7VHKPYEN,0.050794862
WAEYRPDF,0.03526688
FRBNXUHV,0.08042907
4HSHYYHB,0.16293778
2ETHXTFM,0.0136651425
GBDWBMTF,0.47972557
4SQGJX6D,0.26753083
EG4USCQM,0.2744738
BROG8HYG,0.99982005
AHTRVFOX,0.38213354
SN6QYCNU,0.23423277
YQQUUEMF,0.10986553
KRGMPGDW,0.48711672
NWPHZBJY,0.0611003
QKFWYMDF,0.5959807
GFSSVYXQ,0.2671628
DEHTKZVU,0.27676633
56A2UNS2,0.009145592
HJYRZUNC,0.07362669
ZI5HOULM,0.030503344
OKXY9HCB,0.12796617
FWDMFPK8,0.34534636
F6QTMKKF,0.2880245
2DGSMDLV,0.04713662
DK8TZMTW,0.019231632
LDXWDWPU,0.14387342
IGNF73TQ,0.02792912
OZ9VSG3S,0.25384524
SXRM5FJQ,0.010877931
NFUC8BUQ,0.0804291
NB8P6VNC,0.40008375
9IPBAZWL,0.010468266
JTKKYUZZ,0.06893066
PT99S3PA,0.06657867
4YZFTDD2,0.66154313
DVH9PN4G,0.0957221
KSKNRMMS,0.14300287
MUGUPWT2,0.31035092
M8QI3HXF,0.14262117
UICCABAN,1.0
SPUXKM2A,0.048127957
UIZQAVBU,0.8773945
X6BEXEJX,0.030797575
GKBSCGGB,0.011409037
F3JZOW4W,0.02939844
B2GAP36J,1.0
6LYZZKCC,1.0
VRQURFDO,0.37536046
AJDQYSG5,1.0
XPY34ZMM,0.050312404
ACIHTZHE,0.07239353
EY6Y62ZB,0.49607977
NHU8ERDZ,0.12958342
LDVZFYDM,0.48441842
BKP7BKHD,0.12225202
57XHGWNX,0.06430027
2DXTQOYK,0.9922769
5VRNH5B7,0.15461597
QPEKBAPJ,1.0
94CT5JCF,0.037812058
FQCNCWN8,0.9503707
KRSNEXJW,1.0
H76FQTDF,0.69416595
GHMA8J23,0.05562262
LTQTRSLT,0.97548234
YT9MEVEU,1.0
WSY9GBQA,0.11669487
KNNJBJBN,0.9280189
FEDMYUR8,0.094107784
4CKFHV2R,0.95818555
LNEXSXPX,0.9866991
HQOTZ6EO,0.020099659
HNM3CTC2,1.0
OCCFQM32,0.16545177
BXBNYM8Q,1.0
2DC3UAWR,0.1885222
DRRX9EGP,0.13532162
PNJ9CTMG,1.0
TCYJE4G2,0.41158098
GR2DAAMP,0.04439028
FK4AZ6JB,0.18373114
JUS2NY4F,0.5641527
XEG7K9UW,0.067141354
229TTVJM,0.40336967
FM2HYQFX,1.0
K8S9SQ8P,0.9993679
GQEZ3PGX,0.06955457
CZCCRNVJ,0.832932
5WRLSXAE,0.32497194
W3V7KMFP,0.062884204
9CBNRTEI,0.022496095
JSENN62R,1.0
DFLUYDD3,0.2909045
N5GDRF2D,0.9848135
SYEV44YF,0.14746165
OA22SPXV,0.26798493
EIUTZUMJ,0.051220983
NDZUKPQO,0.2813828
FXPXFNBV,0.23633583
FYNTZ55V,0.072609216
TXCGXQ88,0.40340915
9FK7T7GX,0.41008815
BBK6TDEN,0.024534307
ZFH7MPGR,0.0906297
KUMEYKUA,0.6502147
5ROCOSJW,0.37405658
J7MDVXUP,0.9997609
UABBHVZ2,0.42821112
IMMRVKM5,0.10740572
87MU8PYX,0.99999356
KAYBKMMR,0.062655434
N3B43GST,0.21299191
ZVJDS92J,0.9997042
XIYM64M8,0.20231792
NCAYFK4A,0.04972664
29AF3OFB,0.09402247
RTBFNEQR,0.55269736
94ANJVU6,0.051051393
FUDCZY6L,0.29783025
NQUKA2TY,0.080589995
AHTZANHT,0.47162002
VYMFQMFX,1.0
3HXSZUBV,0.022649506
HSPTJKLW,0.084521085
H4AYNCIM,0.57934767
HDJLFYXK,0.04744562
OVE6T8A6,0.43839833
UFAHZVL5,0.9300529
2EITWN9N,0.9999995
FYGAZRD9,0.053670473
4TKYWJMT,0.21083009
GZSBHNFQ,0.16800916
F72YRM7X,0.12967551
R4OM3N9V,0.048833232
XTOQRBNX,0.5683845
BBW2R72U,0.025595665
6QAYWQ3X,0.25624192
KFQ4VXZM,0.17740643
HABNFH8S,0.12207917
LFXENBAG,0.91559917
FUUG5X2E,0.021479579
J5SXLNAF,0.11082071
CYXKPRG2,0.004639181
PCIL5IXV,1.0
HDVKAETA,0.009880438
EDWGGCFN,0.24451752
6PZFEJND,0.07321804
LZG4IFAG,1.0
GJ4HM6ZY,0.22674713
KRTOS3DU,0.021750065
RLJYCWF2,0.0768163
7SZ5R8RE,0.14795063
JOYXREJJ,0.0711352
PTKHNMYI,0.21161525
MQPG953W,0.16594188
25YIKCVF,0.2884663
G9YM8WV6,0.0595004
JFREGESZ,0.87047887
7TUSGUXS,0.76035887
3DM5GCDH,0.03410887
FLVH7X4B,0.9776923
KU27PP3R,0.9999999
V98EDJ8Y,1.0
NWNKZJ8V,0.06859465
KAESE5UV,0.28076038
CW78YBUT,0.07993055
IKFNAK27,0.054835457
CZBZKYWL,0.045782294
FFRUH92K,0.8689358
CFCCGAXQ,0.049783338
CHSJUQ5S,0.98403394
KJVYBF8R,0.065499514
DWHYBRZG,0.9653032
XJFR7KNT,0.008294912
BZJBWE2T,0.42697585
ACKB6RES,0.041497935
NP6UAVVQ,0.10747978
BUNCPDDB,0.069527246
XSRWL49C,0.06323647
RK2OPH4F,1.0
4WH2CRBE,0.99995804
MAPE6PRG,1.0
RIMVRSPE,1.0
BEU2HYZH,0.045046415
AARU4HAR,0.87192535
C9GB4IJN,0.47702593
MOQKBTYU,0.17233393
FNCDCS5H,0.11004391
N4IP4TPG,0.63856244
HUPPICZ3,0.033112265
2GNTTJAC,0.015479699
NU2BFAWF,0.011716745
ETPOHJPY,0.97510487
EUQVUVSV,0.49011916
MMRZJYNQ,0.100490496
NJ7Q9XPX,0.05829294
J4JME6LM,0.048360676
BPBOJQCM,0.09342972
3JVQCVU9,0.078211255
85HYT5HC,0.11223806
FORK6ZEH,0.040157624
RSVTHFGE,0.6840916
8IDXNE3G,0.20868152
PARY7TX4,0.27221134
AIXZA2EK,0.4976334
4PKM5Z3Q,0.8785798
C7XXVPYM,0.1899485
NXPIFDGB,0.020057904
HZ8PJJPU,1.0
CR6BMVJD,0.068488546
U8A2SBEW,0.28131154
JU4UFMN8,0.9999999
BNHYDOWG,0.35776126
AQ8GHR8V,0.08884061
CHKNHLEV,0.04517438
6WVKVWTF,0.2327607
ALX5KXJA,0.03643234
MGWGBTHD,0.08858833
JGMQWLW4,0.849854
WAYYMHGG,0.9876681
BAEIYYNY,0.14895135
3IKMTLJD,0.022666084
8Q2QR5YJ,0.024681874
ARM7M3AQ,0.40727913
MG2M4XM3,0.19245854
UKGZUQ33,0.09566283
KMUWHH9A,0.058937598
PYM2JR6V,0.99954224
KAVBKG9B,1.0
IMUKAGFV,0.8951149
KGLVDBF9,1.0
TUTYV9AJ,0.01485676
UMUFI4CI,0.5782117
TJMNBR3N,0.24839526
U3QQRRDP,0.19576141
HJRMGBWT,0.99917245
99PHBDDK,0.5966471
MB7MQB5J,0.2570054
7UAMQKGN,1.0
DR9FEF9E,0.09128574
6RV3TMTE,0.028652346
2AJ6UG86,0.10751922
IBNJ5GKJ,0.25584513
JSAME78I,0.06852089
AUWRZ4WU,0.9999999
NQ4IJGBP,0.20672725
SK2EMXPI,0.16196366
ZKTZGHLV,0.05909028
EUHRRNP9,1.0
39BK6DYT,0.025732068
F9JKGYUC,0.039325953
DHEOGFBK,0.22882971
APAS8DJC,0.12871921
FLWVYNXG,0.035795737
6OEH9HEV,0.87013406
SBFUTPFM,1.0
VEYTV7E4,0.048877407
B34PZIK9,0.020509202
FS59XSJX,0.04680263
CDCJHSAS,0.42052114
AGVQWUML,1.0
GLYISRRQ,1.0
TBPX4TK9,1.0
DQA3N6UV,0.99977773
KY7BPGKW,0.51183355
BNHUU9YA,1.0
JDYVJ2YX,1.0
P46IYAPA,0.06175845
JZHDVAGF,0.79207975
EUUDGEQW,0.93431854
HKKQOUX7,0.08928025
AWFCTYRO,0.04889736
AWHSLWFJ,0.30079192
SUGUYQ5F,0.0625448
NQVE3EEV,0.023122113
RFF7U2NR,0.9360333
HFWAGX7E,0.9178636
BUVZGCBI,0.27490658
QKFM7XPW,0.9970253
HASFTSAR,0.9201066
BSWB4KZB,1.0
GWBMXFDH,0.18414329
SFQH8YYK,0.1013068
EOZ3NO5C,0.6206815
KLVBN4DP,0.1680834
5EK5XROA,0.113426104
ZC55K58H,0.023944717
WCT8N84Y,0.009967963
BN7R2QK5,0.9999999
TQBBPF2E,0.06535886
QBJUG8NH,0.8808221
5WKZ72JK,0.040842522
N6YHCK2C,0.014265758
EFKEIHLN,0.2964287
ASIC4PDG,0.9976725
MIAINIOG,0.16119061
I6QOUDYW,0.030158168
GS7CGT6R,0.8569287
IXTXNUUQ,0.068638735
GDQG3JPI,0.039794073
HICWQBOZ,0.36117154
3JX8X9NK,0.63597
EPGUUZAR,0.7427641
GTXZGBJE,0.99868923
GD7AIKDR,0.7942994
CO3MOWUA,0.03478552
MUWJJ3HM,0.15878257
WFVPRAAB,0.38748914
V2YHEOXM,0.22985062
AVSEXKJF,0.022694446
3FEDBRGN,0.33019903
QRGGWNT4,0.04033537
GSNF3FTC,0.26257747
CCOLKSB7,0.586785
4H77ZCHB,0.07449273
GQ9CBMAQ,0.050986473
U9J9YNRN,0.01750936
8SXPGRIU,0.005157673
OXXFF74Q,0.7377087
ESKYBYQ2,0.05249797
DCJ76ABW,0.37242725
EHZS9HEF,1.0
BPTPH3M5,0.09307841
NLPWNGHP,0.0064089815
F6VZLU5T,0.081083484
DDTOX5AM,0.14122972
EKPWTJR6,0.024897987
EGJXRNSL,0.22532812
IU69SIFX,0.09238602
4R65JVWR,0.7111049
9W3H8RFE,1.0
WAGVWSQE,0.07580241
6AGVHQJF,0.9205439
HIVEAP9T,0.9990031
GLWLEEJF,1.0
4NUFX27F,0.13609226
Z8YJNSZX,0.10808156
HYHSBSVE,0.22457309
JJZCYAZV,0.044975333
EXTFPHST,0.16981937
W4MZITHA,0.08920787
ZGNSUV7S,0.08250239
XRAUZMBQ,0.4035379
TDVAR99B,0.2740134
3SZUHH8Q,0.02306346
JQ8YG4L5,0.49019378
DVB3GQK2,0.9865079
3YF6T4VE,0.99995196
Z93EUSHB,0.18079023
RCSFQT6W,0.026745984
NC3YHPAT,0.034257684
CSSUMW4R,1.0
SL6NZ5X7,0.117032096
ALVUTJDM,0.050616223
KGOTCP4C,0.08538918
KIBWCRWG,0.67533946
RWUJE7XV,0.24904498
UXQMKGZG,0.054937057
V8XZYVJF,0.8919593
UFDJYCLM,1.0
BUJ6P73R,0.083425865
T8P3WNCH,0.1508738
EKPJ6SKJ,0.98039687
PH2TSTT5,0.6798427
HMFQ6GNC,0.6099911
W5Y7CFJD,0.060137138
YD4YYG3W,0.03765596
HZT8YTPF,1.0
TBRFXQVQ,0.112875365
QWHSSGHF,0.021328056
MMSKL4GA,0.92666674
FEQFKPPN,0.013911174
HSFLGSNI,1.0
JMDBNFJK,0.5083567
CGXX5GX2,0.13409817
R3WXX2MJ,0.069228165
JQBNBAVP,0.1925203
AMVBCQNK,0.07048587
4MYMHQNI,0.048819136
QFRNCCQS,0.9988323
RRENDRPZ,0.03951997
BFDVN5O8,0.3453309
ACFXESHV,0.0671485
UC4MA5AO,0.9985802
YNHQMZIO,1.0
TNE7ESAU,0.054349106
FEYCBRQ2,0.10412629
KLWNEMWW,0.85910034
QLUS4ZEJ,0.33719784
VC6QTAXL,0.36832014
FWA22RIV,0.07788439
GQ8Q3XST,0.060114395
AKKGCEDQ,0.96076196
DH2FWABC,0.98561686
4Z959UED,0.63949424
DSODYRR7,0.058297012
7RN33Q3G,0.14809136
3WHUTMRK,0.14387248
SVGHHXRB,0.023830043
HEENQYYS,0.033164203
K9O9CNS9,0.024300369
KMGB38RN,1.0
FLUCSEQY,0.08473343
VJPYKSHQ,1.0
SHQNDDCU,1.0
GDURCSML,0.041828252
JR3YCPUK,1.0
JTL2EDGN,0.027956123
SI5WSPLH,0.32926202
4S6Z6XQT,0.99887806
EVUWTBLA,0.9784238
VJP4FWZP,0.062234566
VSODEA5V,0.108708456
YLNPUBBM,0.06571879
ZWE7EIA2,0.07895974
VRJMKLBS,0.9478095
3QSPMBTA,0.10423362
KF7FBYFV,1.0
FZW24MAP,0.018438393
GDCUZVAI,0.10529295
CFEYQXJC,0.03883834
BXNGBWWL,0.4331067
HS8EPCUQ,0.8423663
BZWRZJVP,0.12019609
LVKQ4OYU,0.062236797
5JVNDXSV,0.042281173
CCBC8GOP,0.012794
7KFNOIZE,0.8587039
5LDIWHCT,0.23138694
DWFCXZ7G,0.15101242
KUMPBTKV,0.8955386
VDXLFBC4,1.0
BNS3VJRX,0.05564353
CVWZMNHU,0.15943775
8FDMBDUX,0.14022423
EGWQNS2G,0.938142
WCHHUVXC,0.32648957
QGQNCRA4,0.78442705
KRNTSLZG,0.99974877
MYOWMPZV,0.06745344
SXFHKEND,0.061175466
TTPULJDU,0.11385117
S2PQZBCQ,0.07217619
RCS3FOP8,0.10467531
D8JNR8WD,0.0019491647
WCMHABNK,1.0
UPCUWWQU,0.29734161
8MSQYQWK,0.9608114
AULHKGZT,0.91742283
A9YWHZJ2,0.9165961
5TWA6PNP,0.27164927
D7Y3DJHW,0.3787191
M3TFVWHQ,0.06156196
92OT4YZ9,0.87739676
MFMSYFBV,0.010776832
AJVZKUJH,1.0
9RUZPNKE,0.99996066
AJTDUVNG,0.9788551
89ETTZBC,0.070739836
ATWRUNKP,0.8038698
QXJPROQE,0.53937334
BCKYEYDP,0.9999291
EXQPSF9I,0.17056744
PD6WZSEK,0.94995433
XDH9MRIZ,0.96512425
2VPHMDE4,0.050439894
KTHJJONS,0.09871772
7KS3UZBJ,0.9510857
67ZNUTAW,0.06507883
DFBXFXQR,0.051924765
W5VMX9UR,0.04491953
NEX2M279,0.09024738
KBRN3WUF,0.96515566
RCCYUZVA,0.121170826
JCZ6XU8Y,0.21977285
OUPUVMQH,0.009640037
3S4EATZB,0.02513735
WP6PGWIN,0.031905297
GEPR9WCZ,0.08555188
XXJ5ZA2A,0.9997571
HFOKRVTH,0.04424356
HBTVCHRA,0.03521607
DKMFBJQI,0.09099405
PNSZXWQQ,0.00519826
G4YCHT7H,0.31711915
GBAYQ6WO,1.0
6F6SFC88,0.034642935
9XBASPKK,0.06352724
JRHMZK6M,0.920449
CNC6C3VR,0.10090112
AP3EY9JV,0.99999726
DBQQCNFE,0.85543954
YYPVH7KJ,0.022476858
AYKQUXPE,0.24897283
8FQNAYFW,0.01848227
ADKXRSQR,0.2521252
CWTHFMWJ,0.015680406
GQVKPYKB,0.9630122
WX6LYERW,1.0
YJ4M4PXC,0.09920856
KULPRV2S,0.99999845
VJN54ARY,0.009062413
PFGKXUFT,0.36590752
A2PAY23U,0.029328639
7VBPWCR7,0.99999905
GJVNPGRM,0.241259
BMXFB25C,0.0052893385
HYBQA8MO,0.93069035
CARIGFJE,0.3650483
GEDIUHB9,0.095922634
65UWMMCT,0.8504676
EWOCEF5A,0.065724626
APBW76U7,0.99998283
3WNBKPDQ,0.19984445
JURIF7AS,0.29235494
EJDOBW2A,0.090941526
FUPRADRX,0.8823931
PJLE4ZNZ,1.0
2PBIREQX,0.8451877
PRVG6BWM,0.0255377
EIZ5IVRE,0.115910254
BPNMUFSQ,0.84247106
IAL78KFV,0.028889574
VPECQKDK,0.14180095
NCFJENNR,0.97365814
8ZYYY8SD,0.4033843
RYSKQHIX,0.060664054
FWWZNJ5L,1.0
LW8DKKKH,0.91932356
8F395FIB,0.016543252
F55NSFNX,0.033571523
HM2TEGA4,0.6131215
DPO5T3WC,0.11315303
749YAVKA,1.0
JVC7IWTG,0.04126694
DNKX5HT6,0.17864297
O7OW3CBX,0.2837018
PCWU45WT,0.999987
EUD6SRA5,0.029341096
YFGUGNB2,0.8707245
UWKSE7K4,0.07960425
4QPJJBQ8,0.95082784
AHKWVM5R,0.15353893
ZZPMDLET,0.38780499
4TWUI4SW,0.053818133
ZCRUT6UN,0.985862
3XTT9G5T,0.66880494
VDK8JGDM,0.0304409
S6OQVNV3,0.055608083
2YQVCRKC,0.9529828
5YNJN8DV,0.8789176
XZSQDUKG,0.015471677
WSQSQQQD,0.050648417
D3YQGGWZ,0.5020185
2DAEUDHL,0.9994843
BPJGQRZS,0.29395142
Q4P6RTVC,0.83743346
MCFSXXXA,0.07585566
5NITOKCL,0.99895597
UIZPGU9W,0.9979354
CRJNJPWH,0.040160082
AG3EYX9C,1.0
IWBV5KXJ,0.14784628
ZAVRSY8X,0.27874607
GPTCYD9K,0.026197398
DAFCKBVW,0.23064025
QSDFY67X,0.8827067
HHGNYNQD,1.0
Q59MHC7S,0.41494468
B5EGDKZP,0.031611744
MRWDVNVQ,0.0074232095
NDUZNUQY,0.92197645
JMYEBWIE,0.70988214
NF656E6C,0.9596605
YFIYPUTM,0.08924195
3AJFMPEF,0.9963481
RKGB7ECU,0.05437408
J3W5KTWX,0.3820671
FJWD2KD9,0.024116911
6BADKKAQ,0.03804837
HJXPX3E8,0.54655635
QGODDHAS,0.099511996
TWR7QDLJ,0.05989709
W4ACENIF,0.03803141
DJBTWTQH,0.04125273
MZDKMYBZ,0.06266587
PFKGMG7H,0.99515885
K6YQTBGJ,0.07838356
6DUIMMQH,0.34227714
JCGKVPL4,0.02144807
LET2BT7D,0.020018697
8KPSZT34,0.2225784
8M6ST6LP,0.686577
KAKV7QWR,0.07048608
JRMA8J57,0.38711718
XGWNRKVQ,0.04923671
4DJ6YVWK,0.9718354
4EEZNVBT,0.12545788
JWWKSFWV,0.043722212
ZMJGOXJ7,0.07064484
4SRREKDW,0.99999917
LLEHR5YK,0.857268
GDKGTY7Z,0.31232107
WZJWHYKZ,0.44884798
TXZ4NHSR,0.03039856
MNQK388N,0.99085265
JAKMRVJ2,0.06660602
4JU2VFQB,1.0
GZRELECH,0.4318171
PWXKZ47U,0.5763365
OW24SBTB,0.0052878936
BTBX5DJG,0.7137926
KHQE96RU,1.0
EFASRZSD,0.16332576
BUHLSUK4,0.11802208
DN7SHYVM,0.020813536
NTTSATKO,0.05033079
LTGHQTAG,0.033352897
LTBUUMBJ,0.9905211
MHNNCLOW,0.80405366
G4ZA37QU,0.48650873
ARE7CG4W,0.054568216
HFVCVF6Y,0.020325987
AYUDTOMT,0.034147922
WWTWK6ZC,0.9999995
7HTVWXBD,1.0
P7QQRRBD,0.99090904
KM9DYELR,0.060734984
KVYMNBJR,0.13194159
VP7DRSYS,0.06268563
VYVLICZK,0.028409371
CMCK67HW,0.0032870641
VMKITWLY,0.07914187
JXOYGW4K,0.26427495
T8JXGXR4,0.19615166
J44YPJUP,0.95873946
4HB8WBIN,0.15066087
U7XWTY9N,0.073938854
GX4EF9TG,0.6441261
APMZN5OY,0.034992285
L3F36DPB,1.0
FXVXKSUW,0.022641791
58VJYGQ3,0.052376788
PBKREVQ3,0.7628543
OQTH3PEG,0.0713616
GKYCMVD4,0.57164884
KRDFDJ4Y,0.11873137
J5HZSGUF,1.0
ADI8YWHW,0.999882
RK3BHLWG,0.039550174
UEB2R9D7,0.046356745
2N3JRANB,0.01987883
ENTKUBGZ,0.06516267
GNQQ54UJ,0.5983811
FYBMG9N8,0.26755422
A7RBS5MN,0.9891844
6V66JRPO,0.96821666
GYEDKTYG,0.5143481
GBVVPWKC,0.05995545
NJCPDTDS,0.29435593
QKCZXAPQ,0.96805435
Q7DVCDCX,0.8598917
J9K6H9HC,0.9999409
U8NX8YTP,0.9999999
N8ZDV9T9,0.07449299
BJBG8HWQ,0.14451714
NN3HEVXZ,0.37999636
HSQA7KDV,0.99995065
IDSSCAPB,0.2455444
8DRTXKCQ,0.79479015
FTOYFKIO,0.0881652
OKJAWIDA,0.050229684
NNFXGR4W,0.110729694
WQGKCQQS,0.035257112
2SC5SPXZ,0.9999856
CJKPRGPA,0.0660744
8IXD89AT,0.1158814
HJB58QFY,0.9548867
Y3DYACNU,0.032149877
N4B9MR5H,1.0
2KYLYTYU,0.00286926
47EWPL9E,1.0
YTED59MX,0.031271655
JW5NDNJD,0.4785179
RNLSYURB,0.041766573
ZESC3O6I,0.0524411
AF9LPBEC,0.013849392
QS6MADMD,0.16039406
VCSTFMDB,0.14598161
AJMKPSAU,0.994447
X2ORMFDD,0.9999999
QO3DQH5N,0.025008168
7QTGJMPT,0.06434033
KZUP7PSB,0.08329252
YRPKJ9OA,0.0667471
M5F6UYGN,0.60694295
IIVK7WBS,0.9999999
NUUDFLZH,0.027816826
GQRSRCRV,0.14738657
3UKMJAPD,1.0
C94ACSDL,0.06872732
CZYRPKY7,0.9999962
NQDIFTGZ,0.92075735
FNKT8CNO,1.0
TAYCUT34,1.0
EQPJQKQ9,0.027006457
FSGXHXEA,0.30735925
4O5VS9J2,0.23632875
EQLKPMHD,0.9400302
CHRHBLHJ,0.079108894
FW3KMLVZ,0.08654211
HMQS98RQ,0.99338466
RR8QLMTM,0.022089116
G7PYRNXF,0.08674601
IZH6JUWF,0.73978996
HMHDKQ5S,0.13467091
RX8CKDSA,0.27192068
UTD59C6D,0.06648164
NAEVXJFP,0.520754
EKVSTRTJ,0.5874087
DDRMBLMG,0.96244663
DNZ8YHRR,0.3624765
V2PSBQTX,0.4334072
DGTDRNBV,0.014108352
XQ7YADSK,0.0047732126
BGN5GSEO,0.2424667
TLQVCW8H,0.1941557
